what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389366164023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389366164519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389366164674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366165284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366171225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366171750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366173664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1389366175642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366175939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1389366177437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366177648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366179206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366202182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1389366204011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366204478
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366206322
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366206351
activated,editor,org.pi4soa.scenario.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.scenario.designer.Pi4SOAScenarioDesignerID",1389366207113
closed,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366207119
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389366207942
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366208113
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366208151
activated,editor,org.pi4soa.scenario.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.scenario.designer.Pi4SOAScenarioDesignerID",1389366210074
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366210081
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389366210499
opened,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366212948
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366212986
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366228201
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366228332
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366229105
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366229277
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366230244
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366230421
activated,editor,org.pi4soa.scenario.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.scenario.designer.Pi4SOAScenarioDesignerID",1389366233934
closed,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366233940
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389366234527
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366236143
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366236184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366237285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366262790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389366264685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389366264832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366265899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366272617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366283347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366284077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366284982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366354862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366356040
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366366240
activated,editor,org.pi4soa.scenario.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.scenario.designer.Pi4SOAScenarioDesignerID",1389366367567
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1389366367584
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389366368062
opened,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366369883
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366369919
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366372358
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366372507
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366379680
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366379881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366389652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366394231
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366396155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389366397743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366398170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366496891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366498491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366712176
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366713598
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366721508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366721601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366724650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366726154
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366727085
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366728167
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366728971
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366729171
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366730311
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366730495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366734480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366753732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366759315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366761369
closed,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389366761386
closed,editor,org.pi4soa.scenario.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.scenario.designer.Pi4SOAScenarioDesignerID",1389366761398
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366764518
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366764682
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366765443
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366765619
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366766061
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366766221
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366768683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366778598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366779987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366780097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366781018
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366783990
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1389366855850
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366857158
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366859830
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366860411
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366863106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366863832
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366864428
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366865492
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366867418
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389366876746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366876754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366878238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366878250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366890418
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366890438
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366915016
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366916122
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366916972
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366917145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366922266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366926626
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366926653
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366927823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366930426
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366931469
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366935056
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366935645
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366935923
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366936973
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366937172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389366938891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366944672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389366946101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1389366946109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389366946781
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366947857
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366948007
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366948776
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366948954
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366949782
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366949951
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366950787
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366950957
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366951401
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389366951592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389366952321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389366952669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389366953198
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389366961130
