what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389348979036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389348979644
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389348979714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389348985549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389348988514
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389348990947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389348994219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349001327
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349001345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349001419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349003643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349007304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349012172
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349012196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349022698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349029572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349040085
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349042916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349055573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349059172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349059392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349059514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349066454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349067786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1389349068576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349071215
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349072910
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389349074949
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349077034
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349079371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349088828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349110750
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349115465
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349117999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349139608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349139974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349141119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349141221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349145200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349147863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349150376
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349169553
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349172673
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349184578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349188063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.aboutAction",1389349188081
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349198049
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349199836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349199927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349203074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349204370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349209284
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349209305
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349211686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349216779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349257909
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349257931
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349261138
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349272743
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349273858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349273929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349274763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349277244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349278868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349292285
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349292493
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349314852
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349318077
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349318635
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349319024
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349328105
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349331413
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1389349333671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349338954
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349338971
opened,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349339049
activated,perspective,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.perspective",1389349339049
opened,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349343218
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349343332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349346005
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349346018
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349346216
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349351008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349356756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349359021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349359140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349361978
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349366422
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349369376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349383367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349383381
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349385673
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349388099
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349390198
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349398690
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349403960
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349408477
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349414438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349421146
activated,editor,org.eclipse.wst.xsd.ui,1.2.404.v201105050216,"org.eclipse.wst.xsd.ui.internal.editor.InternalXSDMultiPageEditor",1389349422172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349425174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349425973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349425995
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349426018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349426634
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349430087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349430337
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349430440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349430869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349433997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349437858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349447127
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349449061
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349450681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349465723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349465851
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349466395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349469632
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349471149
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349472967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349473184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349473285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349475729
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349478324
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349479322
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349482558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349486496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349486664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349487741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349490179
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349491611
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349494177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349494670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349494929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349497996
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349500015
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349501241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349503162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349506780
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349508581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349508673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349513027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349513095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349514007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349516114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349517718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349519243
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349519771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349519884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349520885
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349525140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349536067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349574559
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349577392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349577469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349578580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349579623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349580327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349581553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349583271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349584929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349585514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349585626
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349588375
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349591570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349591645
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349592494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349593719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349617214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389349618105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389349618629
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389349618718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349622284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349625076
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349627205
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349627900
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349629997
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349630612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349638319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349640730
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349640751
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349644672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349649087
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349649110
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349649185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349651261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349653148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349655521
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349660359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349666217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349668375
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349668392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349676008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349676249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349677034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349677502
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349687975
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349693298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349693307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349694103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349700415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349702681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349702740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349706476
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349710725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1389349712070
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1389349714328
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389349717647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349719508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349737681
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349750517
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349774137
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389349774161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389349843749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351832599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351833085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351833582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351840317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351840329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351844470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351845892
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389351850054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1389351852663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1389351852734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389351853737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351854836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351855429
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389351858119
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389351859860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351859930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351861047
activated,editor,org.pi4soa.designer,3.1.2.v20120307-2048-H257-Beta2,"org.pi4soa.designer.Pi4SOADesignerID",1389351869496
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1389351872632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389351873563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351882130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389351882689
